mz,rt,t.score,p.value,mode
294.17917,20.552,0.03,1,negative
170.83321,12.6,-0.11,1,negative
163.99982,9.5,-0.09,1,negative
87.00845,1.809,0.53,1,negative
205.00679,2.206,-0.45,1,negative
280.02027,12.623,-0.41,1,negative
59.01423,1.278,0.01,1,negative
171.10269,28.612,-0.19,1,negative
150.01712,8.508,-0.04,1,negative
221.1546,20.879,0.05,1,negative
195.92673,14.392,-0.02,1,negative
195.92668,14.474,-0.02,1,negative
74.99047,28.59,0.48,1,negative
127.07621,15.302,-0.09,1,negative
129.05549,1.435,-0.05,1,negative
219.08729,13.315,-0.12,1,negative
157.12337,28.603,0.35,1,negative
305.08186,1.41,-0.37,1,negative
325.1843,28.639,0.23,1,negative
89.02531,9.214,0.42,1,negative
135.04496,16.534,-0.13,1,negative
141.0919,1.303,-0.14,1,negative
199.17028,28.917,1.91,1,negative
88.98895,14.775,0.46,1,negative
158.93448,14.088,-0.37,1,negative
164.98391,11.9,-0.61,1,negative
238.89126,14.454,0.17,1,negative
194.00456,25.776,-0.04,1,negative
248.97315,1.339,-0.25,1,negative
61.9885,28.587,-0.17,1,negative
229.14436,18.291,0.36,1,negative
217.04224,1.87,-0.16,1,negative
143.07121,2.204,-0.02,1,negative
174.93741,15.564,0.06,1,negative
201.07674,13.533,-0.12,1,negative
60.0093,13.399,-0.34,1,negative
272.08875,25.747,-0.01,1,negative
129.05554,1.804,0.2,1,negative
229.10803,14.677,0.1,1,negative
181.01419,1.222,-0.18,1,negative
167.03491,19.481,0.07,1,negative
135.04497,1.209,0.15,1,negative
215.09241,13.505,-0.03,1,negative
136.99123,15.89,0.16,1,negative
72.99283,28.43,1.94,1,negative
181.02551,24.043,0.01,1,negative
279.12369,20.595,-0.12,1,negative
213.07675,13.808,0.03,1,negative
161.95738,15.259,0.12,1,negative
154.91866,12.924,0.06,1,negative
214.00263,1.04,0.34,1,negative
207.06617,16.575,-0.03,1,negative
129.01912,1.246,-0.28,1,negative
208.99084,11.94,-0.53,1,negative
74.99047,1.16,-0.02,1,negative
229.10801,15.044,0.15,1,negative
199.13389,1.473,0.06,1,negative
92.92766,1.716,0.41,1,negative
241.07228,20.809,0.2,1,negative
79.95705,28.673,-0.1,1,negative
185.06065,1.315,-0.13,1,negative
272.08867,13.06,0.21,1,negative
144.04533,4.656,-0.02,1,negative
218.89469,16.327,-0.83,1,negative
232.04749,15.22,0.51,1,negative
151.03993,1.263,0.15,1,negative
294.98261,20.779,-0.22,1,negative
105.9356,1.173,-0.03,1,negative
225.18605,1.268,0.09,1,negative
91.05473,18.156,-0.01,1,negative
309.10126,24.817,-0.25,1,negative
285.207,1.319,0.26,1,negative
201.11324,1.263,-0.14,1,negative
162.89938,16.375,-0.26,1,negative
269.21193,1.287,0.12,1,negative
174.82893,12.623,-0.02,1,negative
187.00119,16.802,0.3,1,negative
181.96594,9.341,-0.11,1,negative
59.98505,29.015,-0.27,1,negative
339.19992,6.211,0.11,1,negative
255.08789,15.966,0.22,1,negative
146.926,1.293,0.07,1,negative
259.66287,4.114,0,1,negative
308.05157,12.43,0.09,1,negative
192.33167,17.932,0.01,1,negative
336.85878,14.482,-0.02,1,negative
201.04048,8.712,-0.08,1,negative
308.05162,12.232,0.2,1,negative
183.10251,1.227,-0.26,1,negative
272.88307,18.099,-0.1,1,negative
272.08879,15.205,0.12,1,negative
167.03491,1.155,-0.04,1,negative
153.0192,1.129,0.06,1,negative
180.92617,12.532,0.54,1,negative
218.94427,14.628,0.08,1,negative
198.33496,16.039,-0.34,1,negative
271.22769,1.307,0.11,1,negative
198.33515,4.309,-0.02,1,negative
108.02138,1.227,-0.13,1,negative
167.0259,16.863,0.01,1,negative
127.00346,1.186,0.09,1,negative
229.0505,1.405,-0.18,1,negative
255.12389,16.028,0.32,1,negative
94.98166,12.495,0.27,1,negative
282.49435,15.989,1.43,1,negative
191.65978,11.674,-0.96,1,negative
104.99977,11.861,-0.33,1,negative
337.97905,12.565,-0.04,1,negative
291.97666,5.367,0.81,1,negative
206.49866,15.324,-0.43,1,negative
191.99356,28.116,-0.33,1,negative
198.33514,15.956,-0.36,1,negative
198.33517,20.732,0.15,1,negative
192.33162,1.198,-0.35,1,negative
177.09204,1.252,0.05,1,negative
295.00092,16.796,-1.02,1,negative
254.0782,13.104,0.05,1,negative
254.33125,2.47,-0.17,1,negative
196.00165,21.009,-0.08,1,negative
182.00932,16.117,0.02,1,negative
182.00943,1.236,-0.75,1,negative
241.1808,1.227,0.62,1,negative
193.05052,8.358,0.02,1,negative
172.83194,12.545,0.05,1,negative
243.12392,1.32,-0.28,1,negative
195.99214,28.039,-0.44,1,negative
154.0508,1.313,0.56,1,negative
198.89225,12.7,-1.66,1,negative
119.94672,12.27,-0.1,1,negative
243.12376,11.543,0.03,1,negative
158.89299,1.154,0.61,1,negative
229.10803,26.596,0.14,1,negative
259.66273,22.78,-0.04,1,negative
198.3352,20.66,-0.13,1,negative
210.9892,23.88,0.42,1,negative
167.00196,12.591,-0.13,1,negative
173.92866,1.183,-0.06,1,negative
200.00653,17.128,-1.55,1,negative
257.65872,27.576,-0.85,1,negative
207.66681,4.187,-0.65,1,negative
295.99051,14.961,0.08,1,negative
289.99092,18.427,-0.1,1,negative
188.49007,23.542,-0.3,1,negative
270.9911,18.59,0.16,1,negative
167.0235,21.327,-0.62,1,negative
160.89264,1.201,0.47,1,negative
239.12907,1.228,0.35,1,negative
289.00133,28.446,0.03,1,negative
94.98175,11.299,0,1,negative
198.05928,0.973,-0.11,1,negative
210.99172,21.92,0.33,1,negative
196.0251,23.296,0.06,1,negative
210.98927,11.56,0.01,1,negative
139.9987,1.264,0.09,1,negative
196.02509,1.244,-0.28,1,negative
166.92525,1.148,0.11,1,negative
173.43694,22.653,-0.15,1,negative
259.66261,2.833,0.1,1,negative
282.4955,18.108,0.27,1,negative
142.05088,17.547,0.15,1,negative
224.98644,9.964,0.07,1,negative
68.01391,28.353,0.5,1,negative
214.0023,3.088,0.51,1,negative
207.02984,21.559,0.12,1,negative
194.98901,10.3,0.52,1,negative
302.98044,6.111,0.26,1,negative
238.90075,15.328,0.1,1,negative
198.33498,17.327,0.13,1,negative
194.06187,12.68,-0.51,1,negative
182.92296,21.013,-0.07,1,negative
202.00153,3.545,-0.13,1,negative
297.99578,2.484,-0.12,1,negative
252.99953,5.893,-0.11,1,negative
68.9963,7.26,0.36,1,negative
202.32297,17.636,-0.18,1,negative
173.43762,6.727,0.33,1,negative
187.00007,24.796,-0.27,1,negative
203.99419,23.117,0.12,1,negative
193.08675,0.99,-0.64,1,negative
195.99222,14.122,-0.05,1,negative
187.00039,20.458,0.13,1,negative
221.0018,9.881,-0.04,1,negative
152.04314,15.247,0.75,1,negative
181.66223,25.855,-0.08,1,negative
282.99631,26.7,-0.16,1,negative
293.9931,29.032,0.92,1,negative
260.32753,23.96,-0.2,1,negative
188.32797,10.092,-0.2,1,negative
255.32786,28.189,-0.29,1,negative
93.0261,14.44,0.01,1,negative
211.06134,18.262,-0.15,1,negative
163.00374,22.095,0.23,1,negative
217.99664,29.047,0.33,1,negative
247.1665,23.014,0.61,0.0148873423556749,positive
87.51987,14.642,-2.98,0.0195481388786084,positive
424.27185,23.621,-1.41,0.0303798613844916,positive
316.25928,22.723,0.83,0.0800281698275529,positive
154.98181,0.199,-3.44,0.090728674367249,positive
172.10633,23.044,-2.25,0.147432094589261,positive
460.30065,24.48,-0.81,0.148781250654382,positive
153.07715,0.152,-1.27,0.163392092398063,positive
450.31901,23.573,0.95,0.165447190195666,positive
517.37119,0.104,-1.36,0.165509772317482,positive
342.33657,22.649,-1.44,0.173773044505124,positive
222.98486,1.095,-1.42,0.186749805916866,positive
265.17702,23.018,-1.25,0.189400529617781,positive
446.28488,23.564,-0.69,0.199371540032572,positive
529.45364,24.687,0.5,0.208319934599437,positive
527.39166,26.471,-2.01,0.210726698820653,positive
449.28722,22.989,1.28,0.218500088004937,positive
460.30059,24.467,-0.79,0.230992259124436,positive
446.28481,23.588,-0.68,0.281429257753141,positive
99.5123,22.836,-1.81,0.29729838288917,positive
146.8529,23.312,2.54,0.298904925345432,positive
153.07719,0.168,-0.95,0.319328999463903,positive
283.19031,12.633,-1.34,0.326035492230363,positive
468.29799,23.569,-0.77,0.353150051350772,positive
571.28589,0.183,-3.56,0.383615995762646,positive
465.82028,23.574,-0.64,0.400140610095317,positive
482.31374,24.448,-0.72,0.40610211453785,positive
374.36271,22.74,-1.29,0.458492197210165,positive
469.31315,22.991,-1.38,0.521077820019845,positive
482.3686,26.598,1.71,0.529897608725062,positive
679.43908,24.002,0.62,0.54274353588578,positive
173.98862,26.605,2.16,0.559632944486439,positive
311.25568,24.057,-1.33,0.579611215157237,positive
554.4261,0.518,1.7,0.601701675001087,positive
329.22981,18.432,-0.57,0.610901231594421,positive
305.17221,18.66,0.83,0.620417798868091,positive
215.12535,8.239,-0.55,0.622763809885394,positive
258.10145,15.264,1.27,0.630596843552085,positive
424.27188,23.578,-1.19,0.64390418715333,positive
133.97464,0.16,-0.87,0.665832786310095,positive
644.6446,23.592,0.34,0.669185986183989,positive
305.15701,23.066,1.38,0.698004225245889,positive
261.10966,14.399,-0.76,0.698122174418683,positive
431.38379,24.229,1.35,0.702666608574982,positive
193.14341,8.169,-0.58,0.716522569101904,positive
121.01518,22.932,0.74,0.731644901319789,positive
117.09105,15.285,-0.2,0.740848790696814,positive
225.14848,16.739,0.53,0.743307634426405,positive
485.42738,24.703,0.43,0.746375927774394,positive
548.3346,0.156,-1.99,0.756694046532774,positive
313.16212,13.42,-0.8,0.760100173574656,positive
617.50597,24.673,0.43,0.760169183539418,positive
130.15903,0.096,0.63,0.760857136257073,positive
115.96411,0.16,-0.79,0.761184328602802,positive
440.48254,23.166,-0.78,0.762885993149965,positive
81.52066,0.161,-1.11,0.763505788528358,positive
129.12741,11.269,-0.85,0.763568123747342,positive
153.13293,0.539,0.95,0.778175215266882,positive
148.97429,1.195,1.02,0.781231455658561,positive
664.62345,23.74,0.39,0.781444476069281,positive
490.31109,23.554,-0.59,0.788221925866298,positive
473.30875,25.531,-1.58,0.790322555908356,positive
164.10696,12.172,-0.93,0.790397295018803,positive
545.40206,0.562,-2.25,0.801390477424941,positive
333.16733,18.46,0.43,0.806282031837346,positive
501.26099,22.973,0.94,0.812530113538456,positive
313.16217,17.642,-1.26,0.814502888640949,positive
94.50395,1.141,-1.11,0.815008572259873,positive
425.28726,23.028,0.92,0.81529512849728,positive
135.1016,2.806,0.51,0.818438215054463,positive
526.39525,26.578,-1.34,0.82661431144784,positive
114.05498,9.945,1.85,0.828453211801255,positive
365.1358,22.312,1.18,0.831211668203002,positive
130.00796,0.495,0.94,0.835567224627875,positive
556.44177,23.588,2.38,0.837712580343555,positive
105.06508,0.157,-0.66,0.838386131112909,positive
564.60753,23.335,0.17,0.839259437540223,positive
400.31141,23.932,-0.66,0.843300721005862,positive
523.80458,22.816,-0.72,0.84694507803454,positive
288.28966,18.836,0.41,0.859672601734719,positive
288.1371,0.164,-1.94,0.871109951668915,positive
189.99698,8.864,-0.87,0.873064997343259,positive
142.09578,0.171,-0.63,0.879517905335842,positive
490.31109,23.568,-0.64,0.884062599494289,positive
88.05789,0.165,-0.73,0.886271947141386,positive
142.09578,0.155,-0.69,0.887237344881056,positive
482.40512,0.35,-1.04,0.888121215075101,positive
124.07894,0.157,-0.64,0.889768633846768,positive
173.07842,23.588,-0.58,0.891434716773183,positive
192.13822,15.739,-0.13,0.891593911204594,positive
649.42866,25.333,-1.24,0.893826653741729,positive
173.91615,18.131,0.92,0.894107672222177,positive
101.05977,11.255,0.6,0.901818637282097,positive
90.52594,0.375,-1.11,0.906193229731529,positive
221.07431,13.892,-0.29,0.908266569912829,positive
504.32679,24.441,-0.83,0.908336852451628,positive
450.23327,14.846,-0.81,0.910617065649467,positive
121.55682,10.91,-1.57,0.914608974668863,positive
531.35028,0.409,-1.58,0.915175114111491,positive
298.34674,22.66,-0.51,0.916276252892004,positive
102.50923,18.063,-1.61,0.916473983523521,positive
586.56665,23.213,-0.25,0.917337245600952,positive
452.5188,23.246,0.92,0.922388729896932,positive
173.10966,23.101,-0.38,0.924749987565763,positive
188.10126,0.16,-0.62,0.925784470160192,positive
443.80716,23.491,-0.82,0.927349300728901,positive
255.15664,17.275,-0.2,0.928534911135831,positive
650.42069,25.334,-1.61,0.929160285915098,positive
100.51,22.828,-1.32,0.930346142524996,positive
252.21689,11.54,-0.61,0.930923093508509,positive
227.12779,12.029,-0.59,0.931493947771512,positive
383.20391,22.972,-1.14,0.934742910755065,positive
405.261,22.841,-0.96,0.939057621708421,positive
399.30801,0.099,-1.73,0.939143378022141,positive
199.18045,1.138,-0.55,0.939793389462331,positive
255.15663,17.277,-0.2,0.941737182453535,positive
544.40544,20.044,0.47,0.94288939734922,positive
474.3163,25.494,-1.16,0.94299375488026,positive
612.55595,23.336,-0.2,0.944230481616199,positive
493.31342,22.831,1.23,0.944601400778987,positive
139.11903,23.06,-0.82,0.945620764790078,positive
186.95622,0.291,-1.77,0.946049213942205,positive
125.98623,0.552,-1.37,0.94622325893521,positive
117.01511,1.218,1.04,0.946463848541346,positive
206.62136,22.988,-0.63,0.948312664407517,positive
694.44669,25.283,-2.38,0.949965236391573,positive
541.34521,23.596,-1.07,0.950285090172955,positive
273.16718,22.919,-0.4,0.951610969914323,positive
124.08694,0.632,-0.64,0.953583036626925,positive
299.11006,22.654,-1.11,0.954332828718502,positive
383.20391,22.969,-0.95,0.955497237347791,positive
381.2974,25.387,0.65,0.957609550020978,positive
528.49841,23.292,0.22,0.959380784962877,positive
205.10262,0.164,-1.05,0.959403624782613,positive
184.07324,0.166,1.35,0.960792317452032,positive
117.95957,0.163,-0.53,0.960919596642109,positive
414.43041,23.138,-0.78,0.962123478190615,positive
390.33668,23.975,0.46,0.96300335763448,positive
507.36545,25.391,0.78,0.966209883880881,positive
606.39266,26.29,-1.28,0.968247606134343,positive
331.24793,18.066,0.27,0.969218700199561,positive
299.18284,22.823,0.39,0.970350429599512,positive
183.07806,11.602,-0.65,0.970593704461041,positive
171.9903,1.186,-0.98,0.971776567197474,positive
152.07386,0.138,-0.49,0.973733044692675,positive
144.9821,0.552,2.26,0.973745943383235,positive
559.38135,0.116,-0.71,0.974089845520302,positive
91.04945,0.165,-0.53,0.974200562884731,positive
172.10633,0.158,-0.63,0.975969952212861,positive
335.21925,22.724,0.69,0.976185058803546,positive
473.19919,12.283,-0.45,0.976210407543887,positive
125.07093,23.013,0.59,0.97794721966741,positive
478.46191,0.082,2.61,0.97856309486708,positive
450.81494,23.871,0.26,0.979132134414882,positive
104.0455,0.876,0.49,0.980066286176,positive
207.15904,10.118,-0.14,0.980284210106803,positive
235.19037,15.768,-0.56,0.980501526861931,positive
243.94292,0.63,-0.29,0.981412832949344,positive
431.27948,23.888,0.38,0.981577041515435,positive
540.33171,22.973,0.69,0.98242212248331,positive
342.30016,17.47,-0.44,0.982971278069158,positive
371.16258,23.018,1.8,0.983130434792844,positive
424.36336,23.355,0.31,0.983243218195291,positive
157.0835,6.474,-0.61,0.983283722213884,positive
102.50925,18.066,-1.28,0.983472141272513,positive
230.13996,22.981,0.46,0.983693714317589,positive
637.34964,25.593,-1.06,0.984108194181674,positive
377.32609,0.107,-1.25,0.984123251111662,positive
556.44166,26.561,0.65,0.984546272268246,positive
500.37908,19.541,0.66,0.985624215652054,positive
587.38574,23.146,-0.58,0.98569060954008,positive
239.01667,1.814,0.74,0.985801717836167,positive
693.37583,23.54,-0.48,0.985939327197778,positive
158.96129,0.262,-1.35,0.986378205807405,positive
331.20941,0.063,-1.33,0.986420090824919,positive
605.40218,25.685,-0.48,0.987447156646494,positive
619.43878,26.548,-0.44,0.987956156503235,positive
537.33961,22.945,0.94,0.988377342004209,positive
126.10092,0.565,0.82,0.988678403830272,positive
385.14677,12.851,-0.3,0.988759366082471,positive
605.42333,23.675,0.87,0.989569109455795,positive
117.95956,0.138,-0.51,0.989688127744573,positive
558.68015,25.154,-1.29,0.989806388100679,positive
575.4127,26.581,-0.45,0.990164391549668,positive
171.14917,11.761,-0.51,0.990305836649135,positive
369.29752,23.98,0.38,0.990338726919212,positive
172.16956,14.635,0.39,0.990472893553678,positive
369.26108,23.898,-0.76,0.990978964140074,positive
443.2979,0.451,-1.54,0.991380740709368,positive
493.34979,26.63,1.09,0.991889433167287,positive
482.405,24.11,0.21,0.9920041343972,positive
369.29754,23.979,0.36,0.992030444337038,positive
529.45889,25.251,-0.66,0.992217669096167,positive
507.32909,0.318,-2.02,0.992451491796966,positive
514.65388,25.226,-1.7,0.992513701331252,positive
501.37625,23.964,0.48,0.992529850594725,positive
565.44367,24.605,-1.79,0.992539264479597,positive
330.33667,22.65,-0.59,0.992717375423753,positive
256.19064,23.022,-0.44,0.992734927888802,positive
582.54547,23.353,-0.14,0.993510121036955,positive
126.10089,0.151,-0.57,0.99389857856823,positive
333.29999,24.051,-0.27,0.993933229589333,positive
550.49414,22.737,0.38,0.99402657443328,positive
534.49927,22.847,0.53,0.994091891577626,positive
252.1089,1.9,0.39,0.994304215284908,positive
127.96673,17.468,1.04,0.994348553671892,positive
190.99304,0.578,-0.59,0.994354191374264,positive
319.93126,1.077,-0.44,0.99454615992393,positive
248.16985,22.827,-0.38,0.994681605088552,positive
273.16719,10.204,0.2,0.994719482120914,positive
241.9539,0.962,-0.12,0.994805966940444,positive
283.98541,0.644,-1.49,0.994815310045585,positive
628.38398,22.954,-0.35,0.99496588133482,positive
279.15896,1.936,-0.42,0.994966413139473,positive
334.0709,11.133,-0.53,0.99506631452361,positive
452.3031,25.562,-1.28,0.995096570419286,positive
611.41262,24.246,-0.23,0.995184059669379,positive
368.4249,23.104,0.39,0.995285725439148,positive
261.13079,6.417,-0.35,0.995288144520129,positive
566.62323,23.593,0.2,0.995614002375098,positive
383.26932,15.754,-0.54,0.995642802541387,positive
149.02328,22.994,-0.31,0.995832098649443,positive
142.09576,0.138,-0.49,0.996159178423907,positive
615.60128,23.406,0.51,0.996338840745253,positive
186.95623,0.57,-0.55,0.996390120806603,positive
644.35272,23.365,0.3,0.996507265896556,positive
280.65473,0.149,-1.23,0.996515379993923,positive
135.10158,6.882,-0.66,0.996689332960683,positive
181.13902,0.158,-0.36,0.996731639818518,positive
401.31381,24.463,-0.79,0.996758126138828,positive
219.19542,20.55,-0.16,0.996786007362112,positive
181.12791,0.134,-0.72,0.996819490422431,positive
277.12813,10.705,0.15,0.997012669822395,positive
380.3522,22.366,-0.52,0.997153419885283,positive
155.07978,0.152,-0.54,0.997353855642397,positive
506.46791,22.75,-0.27,0.99735529784171,positive
90.00848,0.121,-1.33,0.997393165844629,positive
172.11536,24.811,-1.02,0.997437684584706,positive
352.32091,20.44,-0.5,0.997477887785017,positive
658.50997,23.994,0.25,0.997483136943946,positive
239.08895,10.066,-0.17,0.997513552980524,positive
620.44241,23.664,-0.95,0.997527636800313,positive
186.94824,8.498,1.08,0.997573257753684,positive
105.96302,1.243,-0.46,0.997708133006589,positive
654.60283,23.583,0.28,0.997943039378473,positive
635.41301,24.02,0.42,0.997946021003456,positive
111.02026,22.865,0.82,0.997947525975281,positive
459.29275,22.852,-0.7,0.998038059750673,positive
311.18526,18.459,0.21,0.998043022353276,positive
303.12025,19.121,-0.23,0.998057411788663,positive
333.27474,17.529,0.3,0.998066913006266,positive
126.10089,0.169,-0.58,0.99807626384568,positive
146.9613,0.23,-0.81,0.998197626357311,positive
187.12631,14.65,0.17,0.998231013623552,positive
547.36095,24.032,0.31,0.998300155638023,positive
438.28745,24.489,-0.54,0.998318339640265,positive
236.93863,0.249,-0.63,0.998373130080931,positive
138.04858,0.153,-0.43,0.998386163896522,positive
297.16715,13.682,1.08,0.998394991716095,positive
131.10666,10.276,-0.07,0.998442906265124,positive
658.50993,23.987,0.24,0.998510258189334,positive
163.13285,10.849,-0.11,0.998576211637143,positive
548.61267,23.734,0.13,0.998591424483903,positive
101.09615,10.842,-0.41,0.998599627501995,positive
343.20897,17.71,-0.52,0.998644093504443,positive
327.33698,22.299,0.33,0.998652521839879,positive
249.04527,0.182,-0.62,0.998699867900683,positive
163.07532,15.287,0.09,0.998770771114156,positive
545.36616,23.726,0.5,0.99879885178022,positive
154.04343,0.154,-0.69,0.99881605142255,positive
526.38002,26.625,-0.94,0.998823669081723,positive
217.10461,0.116,0.29,0.998852163708036,positive
314.34163,22.787,0.37,0.998891841992877,positive
628.90861,25.378,-1.37,0.998895951178577,positive
545.36591,23.713,0.42,0.998901033281075,positive
254.94921,0.371,-0.68,0.998912675443587,positive
263.11391,15.654,5.14,0.998951913627703,positive
277.10463,12.577,0.53,0.998994727961467,positive
236.9386,0.29,-0.62,0.99901507683348,positive
239.14886,6.432,-0.54,0.999025044033528,positive
640.58719,23.514,0.5,0.9990288129276,positive
82.01385,0.159,-1.14,0.999040422167596,positive
223.98833,1.205,-1.24,0.999047253584761,positive
660.63981,23.549,-0.48,0.999054931807738,positive
696.64973,24.011,0.64,0.999110650832642,positive
370.33148,19.788,-0.4,0.999113626472491,positive
149.05969,12.037,-0.11,0.99915667133131,positive
575.41262,0.244,-0.75,0.999162601130414,positive
267.17205,17.313,-0.41,0.999167960285267,positive
633.43346,25.731,-0.71,0.999174422679646,positive
241.95389,0.976,-0.1,0.999180272744668,positive
524.33212,26.467,-0.88,0.999184892900662,positive
475.30578,23.847,1.61,0.999213459214715,positive
523.99776,26.462,-0.66,0.999258585724261,positive
411.16227,14.9,0.2,0.999346210938621,positive
402.23345,8.299,-0.28,0.999405576998834,positive
139.98785,0.172,-0.52,0.999406692327036,positive
195.91201,0.261,-0.84,0.999419357112533,positive
482.4048,23.074,0.33,0.999458047065775,positive
643.29229,24.997,0.2,0.999481698915987,positive
505.33464,20.004,-0.43,0.999493774491024,positive
683.45957,25.98,0.69,0.999523261312975,positive
526.43107,23.074,-0.25,0.999530328519907,positive
180.13828,14.867,-0.17,0.999540943466929,positive
677.48051,24.572,-0.27,0.99954417896005,positive
584.35798,22.996,0.42,0.99955828207658,positive
255.19303,21.241,-0.23,0.999585156505104,positive
509.50385,25.218,-0.51,0.999591370461457,positive
630.47823,23.066,0.36,0.999608310496266,positive
154.04343,0.158,-0.39,0.999623080960653,positive
277.12812,14.059,-0.1,0.999625120418247,positive
158.9613,0.582,-0.44,0.999633708903161,positive
373.21957,14.841,-0.43,0.999639331084044,positive
355.28189,23.964,-0.33,0.99964230063068,positive
318.07602,12.207,-0.48,0.999649086863174,positive
407.3367,23.354,0.12,0.99971494150014,positive
172.06704,0.16,-0.29,0.999715116763402,positive
533.3811,25.362,0.95,0.999719562117866,positive
239.08894,11.104,0.22,0.999722898547012,positive
545.28717,22.974,0.4,0.999735699616266,positive
679.43933,23.976,0.26,0.999752515877607,positive
139.11903,23.413,-0.84,0.999758479144249,positive
112.01798,22.923,0.61,0.999773833363745,positive
186.94833,6.26,-0.36,0.99977605378648,positive
139.92392,11.437,1.63,0.99977875746331,positive
92.50352,0.155,-0.43,0.999783597962915,positive
232.04777,15.283,-0.4,0.999785280651416,positive
306.26387,18.604,-0.26,0.999793677439832,positive
101.05977,11.773,0.48,0.999794033439005,positive
106.06841,0.19,-0.92,0.999796284996249,positive
546.48791,23.156,-0.38,0.999804205236069,positive
169.98988,1.052,-0.29,0.99980602838664,positive
483.36549,26.61,0.46,0.999806294034364,positive
265.17715,0.069,0.86,0.999809759630076,positive
329.2701,0.144,2.49,0.999814612543219,positive
609.29122,26.573,0.54,0.999817166132542,positive
138.05822,22.972,-0.47,0.999818824031496,positive
181.13902,0.143,-0.37,0.99982078302245,positive
553.38964,25.984,-0.76,0.999823648711796,positive
488.36374,26.531,-0.13,0.999831422990869,positive
357.14701,25.758,-0.64,0.999832948912925,positive
550.43157,23.132,0.71,0.999834452184655,positive
103.05024,23.156,-0.57,0.999848074254847,positive
74.03224,0.17,-0.91,0.999849245329072,positive
279.15901,1.106,-0.28,0.999850811458631,positive
551.69693,26.429,-1.07,0.999850921868896,positive
286.92104,0.236,-0.34,0.999855744856422,positive
438.34248,0.564,-0.81,0.999857265031008,positive
162.09683,0.159,-0.25,0.999857750899755,positive
582.36807,25.668,-0.74,0.999858817499963,positive
174.9567,22.825,-0.56,0.999859481491039,positive
566.44739,24.543,-0.35,0.999863592832511,positive
192.13825,22.71,0.33,0.999864066638644,positive
133.08592,11.455,0.33,0.99986572441679,positive
373.21955,14.822,-0.36,0.999871149271145,positive
235.16924,22.231,0.23,0.999872075565276,positive
333.15277,22.348,0.83,0.999874320169996,positive
199.18013,0.098,0.68,0.999881641267639,positive
385.29247,0.178,-0.66,0.99988368744412,positive
232.06919,25.949,0.32,0.999886531175585,positive
133.93019,0.133,-1.28,0.999887009772628,positive
158.1539,1.108,-0.4,0.999888367380192,positive
217.10461,0.106,0.26,0.999890064648127,positive
433.20668,14.88,-0.09,0.999892177592752,positive
293.19582,13.088,-0.18,0.999893818223072,positive
318.30017,20.219,-0.33,0.999900339190996,positive
340.39365,22.988,0.36,0.999900641731447,positive
322.18595,14.059,0.37,0.999902008580153,positive
128.95078,0.601,0.3,0.999906031214696,positive
552.41046,20.392,0.21,0.999911956492707,positive
172.97694,0.225,-0.4,0.999913207376589,positive
103.50923,1.115,0.41,0.999914878041356,positive
267.17194,22.139,0.32,0.99991624150131,positive
430.38883,22.816,0.49,0.999919491883661,positive
612.4146,24.402,-0.98,0.999919975590149,positive
612.37389,20.004,-0.34,0.999923834927513,positive
76.09428,0.167,-0.45,0.999926941796409,positive
365.13583,22.331,1.04,0.99992749115468,positive
402.23325,8.287,-0.26,0.99992835027592,positive
473.34485,0.103,-0.48,0.999932018576236,positive
139.98785,0.15,-0.31,0.999933666068065,positive
534.28701,23.416,0.24,0.999935956247522,positive
362.97396,23.339,0.21,0.999939206255886,positive
238.92764,0.242,-0.43,0.999941434215954,positive
116.01738,1.199,0.72,0.999941635999913,positive
383.27682,23.611,-0.49,0.999942494650524,positive
625.39179,22.903,0.42,0.999942583282356,positive
691.96915,25.276,-1.27,0.999942820145546,positive
91.50475,22.888,0.92,0.99994288979712,positive
429.31843,26.541,0.29,0.999943933563449,positive
582.69917,26.391,-0.86,0.999945469000363,positive
193.93001,0.115,-0.67,0.999947993732612,positive
679.46039,23.064,0.98,0.999951205688912,positive
531.48586,25.209,-0.45,0.999951578332095,positive
544.33704,0.136,-1.18,0.999952168855978,positive
154.96687,1.105,-0.29,0.999954204594481,positive
112.02816,2.944,-0.52,0.999955819858718,positive
457.34994,0.341,-0.63,0.9999565323125,positive
629.42312,24.239,-0.16,0.999956942858218,positive
507.30321,23.191,-0.74,0.999957380302871,positive
526.78375,22.837,1.12,0.999958102888523,positive
131.08553,0.92,0.21,0.999958490323797,positive
603.40778,23.684,-0.38,0.999959978101462,positive
325.27134,24.713,-0.28,0.999960000116965,positive
487.36032,0.431,-0.98,0.999960058381997,positive
515.43792,23.954,0.35,0.999962392670426,positive
188.10125,23.048,-1.93,0.999962800034606,positive
143.95896,0.146,0.27,0.999964293051768,positive
113.96371,0.528,-0.16,0.999966164043218,positive
485.29012,23.196,-1.03,0.999966212958049,positive
297.24232,23.103,-0.31,0.999966391887524,positive
279.15665,17.073,0.41,0.999967556110328,positive
109.06335,0.158,-0.35,0.999969251013179,positive
552.40228,0.147,1.91,0.999969390382638,positive
614.48361,24.006,-0.14,0.999969814104202,positive
151.09647,11.535,-0.23,0.99997058110787,positive
181.04299,9.7,-0.47,0.999971341033436,positive
353.22974,18.087,0.18,0.999971728542187,positive
139.11903,0.145,-0.39,0.999972892916154,positive
112.02815,2.87,-0.37,0.999972989637951,positive
570.40394,23.493,-0.6,0.999973412095183,positive
399.30797,0.392,-1.1,0.999973719758411,positive
