mz,rt,t.score,p.value,mode
95.52308,2.792,-0.13,0.999973624055481,positive
468.38951,0.533,-0.54,0.999973745637302,positive
114.97154,0.58,-0.41,0.999973880971965,positive
653.49582,22.961,1.27,0.999975597863967,positive
411.16227,14.9,-0.13,0.999976432428732,positive
254.94921,0.371,-0.4,0.999976685938177,positive
78.99902,0.144,-0.32,0.999977378639313,positive
106.08639,1.337,-0.5,0.999977759038867,positive
263.11391,15.654,-0.64,0.999978123840206,positive
274.27402,17.593,-0.55,0.999978260288192,positive
357.14696,22.458,0.49,0.999978854629923,positive
131.10666,10.276,-0.04,0.999978993587629,positive
285.20594,20.349,-0.08,0.999979590810976,positive
174.9567,22.825,0.4,0.999980894489879,positive
149.11723,8.005,0.06,0.999981023840393,positive
423.23539,18.526,-0.37,0.99998132525415,positive
230.24777,17.69,-0.6,0.999981466152525,positive
352.32091,20.44,-0.26,0.999981660723447,positive
472.82825,23.762,0.62,0.999982741989302,positive
184.07324,0.166,0.54,0.999982769579577,positive
269.20868,22.654,0.35,0.999982866935448,positive
352.89742,25.925,0.38,0.999983121541556,positive
319.22433,0.08,-0.43,0.999983216974564,positive
577.3708,25.208,0.39,0.999983367655243,positive
81.52066,0.161,0.31,0.999983728196792,positive
313.16212,13.42,-0.2,0.999983815948081,positive
519.33054,22.789,0.71,0.999984178227468,positive
401.3138,24.468,-0.57,0.99998430368747,positive
103.05024,23.156,1.22,0.999984919599441,positive
589.42865,0.239,-1.24,0.99998549139705,positive
252.21689,11.54,-0.23,0.999985590418102,positive
229.13692,14.856,-0.09,0.999986051220002,positive
246.24272,15.217,-0.79,0.999986138497259,positive
99.5123,0.17,0.17,0.999986472406288,positive
222.98486,1.095,-0.52,0.999988418044048,positive
591.38654,25.35,0.29,0.999988912054618,positive
556.30045,23.414,-0.24,0.999988938697614,positive
249.18484,22.276,0.21,0.999989616190555,positive
117.09105,10.213,0.24,0.999989739744056,positive
365.13577,22.722,-0.11,0.999990078978551,positive
532.38435,22.837,0.62,0.999990126965105,positive
141.95858,0.799,0.18,0.999990499982465,positive
443.33411,24.077,-0.1,0.999990858773256,positive
156.9906,0.154,0.27,0.999990871080243,positive
537.02149,26.443,-0.66,0.999990946765271,positive
186.95623,0.591,-0.27,0.999991101639806,positive
112.97834,1.223,-0.97,0.999991248355012,positive
219.17434,14.853,0.29,0.99999134169963,positive
263.27327,22.658,-0.14,0.999991691250231,positive
177.95763,0.143,1.48,0.999992113447978,positive
93.50391,0.16,0.67,0.999992124116195,positive
238.92764,0.242,0.23,0.999992316087917,positive
259.11523,0.081,0.3,0.99999232197829,positive
639.43336,24.911,0.46,0.999992660884251,positive
490.28579,9.149,-0.33,0.999992774466116,positive
537.39449,25.964,0.38,0.999992851612209,positive
452.3031,25.562,-0.55,0.999993090503836,positive
154.96687,1.105,-0.24,0.999993160793937,positive
181.13902,0.143,-0.2,0.999993552981829,positive
283.17501,3.795,-0.51,0.999993979405825,positive
138.05819,0.175,0.21,0.999994167469167,positive
526.43107,23.074,0.16,0.999994454337797,positive
76.09428,0.167,0.25,0.99999461273824,positive
169.12229,12.338,0.13,0.999994688988896,positive
342.30016,17.47,0.17,0.999994756374678,positive
564.64392,24.491,0.1,0.999994838428516,positive
399.30801,0.099,-0.28,0.999995295127324,positive
126.97196,1.169,0.53,0.999995323920604,positive
184.94763,1.189,-0.27,0.999995640618497,positive
369.26108,23.898,0.36,0.999995641785178,positive
269.05426,1.387,-1.34,0.999995958398754,positive
252.21687,10.202,0.15,0.999996068408362,positive
282.2791,24.261,-0.18,0.999996437868181,positive
480.29541,19.923,-0.51,0.999996752075278,positive
479.33415,25.512,0.38,0.999996795559262,positive
74.03224,0.17,-0.48,0.999996848203147,positive
124.07903,0.554,0.92,0.99999699711699,positive
279.15665,17.073,-0.42,0.999997060041432,positive
352.23103,16.528,-0.16,0.99999710734128,positive
307.16652,12.17,0.33,0.999997219948269,positive
281.09951,14.169,-0.14,0.999997233125071,positive
105.96302,1.243,0.35,0.999997401399142,positive
171.14916,0.103,-0.33,0.999997434211889,positive
181.13904,5.271,0.07,0.999997475405036,positive
431.27948,23.888,-0.17,0.99999751874711,positive
609.29122,26.573,-0.26,0.999997576092636,positive
614.59795,23.363,-0.42,0.999997675624894,positive
194.1175,2.514,-0.09,0.999997780503769,positive
149.96649,0.57,0.15,0.999997896539871,positive
274.274,17.845,-0.65,0.999998001366634,positive
258.10145,15.264,-0.33,0.999998004763909,positive
224.14479,13.808,1.32,0.999998034011543,positive
637.34964,25.593,-0.29,0.999998123129107,positive
633.43346,25.731,0.23,0.999998141347433,positive
172.95632,1.166,-0.27,0.999998172832968,positive
86.51779,5.456,-0.49,0.999998176847338,positive
252.1089,1.9,1.01,0.999998288759625,positive
235.19037,15.768,-0.23,0.999998291135185,positive
142.99115,0.156,-0.5,0.999998293815767,positive
257.1359,11.073,-0.2,0.999998337969047,positive
80.94792,0.101,-0.34,0.99999833848502,positive
475.30571,23.652,-0.26,0.999998349964678,positive
482.40512,0.35,-0.33,0.999998350906267,positive
261.13085,0.097,-0.12,0.999998352282473,positive
271.1879,16.598,-0.21,0.999998358772409,positive
612.4146,24.402,-0.5,0.999998361139072,positive
130.93288,0.153,-0.89,0.9999984100024,positive
385.17824,22.451,-0.69,0.999998448924603,positive
485.79185,23.224,-0.23,0.999998463480856,positive
88.05789,0.165,0.2,0.999998497374331,positive
553.40753,0.083,1.01,0.99999850535185,positive
409.18339,24.805,-0.17,0.999998533867814,positive
112.96685,0.123,0.17,0.999998605431238,positive
191.97151,0.757,-0.33,0.999998623479948,positive
154.04343,0.154,0.31,0.999998630346802,positive
327.25054,23.215,0.62,0.99999867558551,positive
562.56676,23.309,0.06,0.999998691604767,positive
619.41736,25.953,-0.27,0.999998751834111,positive
192.13825,22.71,-0.17,0.999998775019284,positive
230.13996,22.981,0.2,0.999998778211234,positive
301.92061,1.06,-0.12,0.999998941213318,positive
526.78375,22.837,-0.48,0.999999026447199,positive
524.33212,26.467,-0.31,0.999999048844004,positive
291.15657,14.387,0.49,0.99999913541155,positive
96.961,0.679,-0.24,0.999999155445304,positive
177.00695,1.251,-1.04,0.999999215235869,positive
243.94292,0.63,0.11,0.999999256845813,positive
494.56584,23.468,-0.16,0.999999279470872,positive
141.95858,1.088,0.17,0.999999297007617,positive
137.96416,1.223,0.56,0.999999319397021,positive
86.51778,2.764,0.12,0.999999322059359,positive
114.97154,0.273,-0.48,0.999999332350099,positive
650.419,25.394,-1.22,0.999999399843229,positive
509.32367,0.08,0.32,0.999999414403272,positive
251.1254,12.339,-0.07,0.999999414555459,positive
401.31381,24.463,-0.54,0.999999418359774,positive
111.02027,0.139,-0.18,0.99999943445814,positive
675.51658,25.952,0.97,0.999999446981226,positive
162.99811,0.387,0.11,0.999999468891286,positive
509.50385,25.218,0.28,0.999999471289494,positive
154.96684,1.179,-0.16,0.999999495269417,positive
251.12533,12.357,-0.07,0.999999501097075,positive
603.40778,23.684,-0.34,0.999999507011134,positive
149.98793,1.138,0.38,0.99999951329078,positive
431.31313,25.033,1.59,0.999999530993236,positive
249.10968,12.407,0.13,0.999999533154548,positive
387.23533,13.561,-0.77,0.999999535397092,positive
441.44132,23.053,-0.22,0.999999554948137,positive
178.99071,1.25,0.34,0.999999558438122,positive
158.00285,0.542,-0.14,0.999999566844826,positive
377.32609,0.107,-0.21,0.999999596484798,positive
483.36549,26.61,0.27,0.999999653626819,positive
123.0917,0.115,0.24,0.999999672204862,positive
261.10957,15.287,-0.04,0.999999675202878,positive
355.28189,23.964,0.16,0.999999675297105,positive
110.05701,0.157,0.18,0.999999682499653,positive
470.13581,14.631,0.17,0.999999687079531,positive
101.05977,11.773,0.34,0.999999689566713,positive
307.18792,20.347,-0.08,0.999999695524048,positive
203.12122,14.207,0.3,0.999999703307456,positive
186.99262,0.537,-0.2,0.999999705985367,positive
290.26888,17.823,-0.29,0.999999710940179,positive
306.26387,18.604,-0.13,0.99999971518403,positive
494.84129,23.576,-0.32,0.999999717910315,positive
578.31358,23.392,-0.67,0.99999972175295,positive
258.24269,17.833,-0.29,0.999999740105777,positive
532.51977,23.054,-0.4,0.999999741451324,positive
488.36394,23.88,-0.09,0.999999741943564,positive
100.51001,0.191,-0.23,0.999999745305992,positive
156.0721,5.529,0.58,0.999999751263546,positive
270.27907,23.339,0.09,0.99999975640596,positive
478.43641,22.633,0.15,0.999999773054734,positive
538.67319,26.445,-0.23,0.999999777873363,positive
139.98785,0.172,-0.22,0.999999789465297,positive
407.3367,23.354,-0.07,0.999999791758752,positive
621.39696,25.039,0.81,0.999999798343905,positive
225.10971,7.2,0.11,0.999999804394132,positive
693.45443,25.263,1.62,0.999999804769149,positive
369.29746,23.022,-0.18,0.999999812743692,positive
501.26099,22.973,-0.32,0.999999812985545,positive
464.35793,20.352,0.25,0.999999813880486,positive
200.20085,21.538,0.19,0.999999814646568,positive
180.13828,14.867,-0.08,0.999999816336374,positive
281.0995,14.179,-0.15,0.999999821644774,positive
504.8257,23.192,-0.28,0.999999824099993,positive
592.47823,0.093,0.37,0.99999982444562,positive
363.31048,0.119,0.25,0.999999824707867,positive
98.51211,0.16,-0.23,0.999999839917401,positive
272.15056,23.017,-0.1,0.999999842125899,positive
249.18488,16.219,-0.06,0.999999848294054,positive
527.29767,16.118,-0.2,0.99999985278722,positive
329.2701,0.144,0.62,0.999999863430874,positive
473.34492,0.101,-0.24,0.999999866938996,positive
451.36282,23.587,-0.15,0.999999869935645,positive
120.04768,0.17,0.16,0.999999880108885,positive
301.16212,12.416,-0.19,0.999999885801027,positive
185.11479,0.109,-0.13,0.999999890430999,positive
545.28717,22.974,-0.22,0.999999903616863,positive
696.64973,24.011,0.23,0.999999905111394,positive
547.36095,24.032,-0.12,0.999999910542862,positive
413.28734,23.907,0.35,0.999999916830846,positive
429.21717,18.021,0.1,0.999999919165025,positive
679.43908,24.002,-0.12,0.999999921386611,positive
155.10663,1.049,0.1,0.999999924970364,positive
672.41031,22.936,0.11,0.999999925671756,positive
569.31428,22.746,-0.75,0.999999926909568,positive
134.92807,1.145,0.33,0.999999929323388,positive
112.01799,0.137,-0.25,0.999999934466948,positive
337.24609,22.88,-0.11,0.999999942106296,positive
493.31342,22.831,-0.38,0.999999942344216,positive
384.41991,22.927,-0.31,0.999999943973812,positive
269.05429,1.25,-0.82,0.999999944095121,positive
619.43889,24.005,-0.07,0.999999945840291,positive
465.82028,23.574,0.1,0.999999947339168,positive
560.55112,23.131,-0.18,0.999999950657133,positive
173.91599,20.44,-0.32,0.999999951681258,positive
191.04013,1.371,-0.59,0.999999952999763,positive
639.43333,25.955,0.32,0.999999953750915,positive
179.94745,5.969,-0.44,0.999999954475594,positive
460.30065,24.48,-0.09,0.999999955159598,positive
567.83064,22.78,-0.17,0.99999995650306,positive
369.29752,23.98,0.1,0.999999958679267,positive
531.48586,25.209,0.25,0.999999959291657,positive
239.08894,11.104,-0.09,0.999999959715725,positive
578.65962,24.311,0.11,0.99999996100246,positive
117.02593,2.636,-0.2,0.999999961025107,positive
460.30059,24.467,-0.09,0.999999962344053,positive
656.40018,20.019,-0.22,0.999999967565416,positive
103.05027,1.1,0.23,0.999999968738908,positive
602.58709,0.073,-0.26,0.999999969359811,positive
531.35028,0.409,0.18,0.999999971149082,positive
694.45803,25.258,4.04,0.999999971600427,positive
337.24611,22.873,-0.12,0.999999972646492,positive
620.41,0.109,0.88,0.999999976127211,positive
153.13293,0.539,0.22,0.999999976238963,positive
343.22666,22.956,0.42,0.999999977455869,positive
424.36307,22.731,0.25,0.9999999778935,positive
272.25836,22.947,-0.11,0.999999979133534,positive
91.04945,0.165,0.14,0.999999979839385,positive
136.02156,0.509,0.09,0.999999979857691,positive
271.1879,22.892,-0.11,0.999999980764612,positive
371.1626,22.852,-0.41,0.999999980890636,positive
324.28967,18.184,0.1,0.999999982924808,positive
114.09137,6.004,0.09,0.999999983705299,positive
338.04468,15.281,-0.11,0.9999999843896,positive
153.07715,0.152,0.14,0.999999984473887,positive
123.10304,0.157,-0.21,0.999999985078611,positive
172.97694,0.225,0.22,0.999999985270416,positive
158.15391,16.321,0.09,0.999999985288465,positive
482.3686,26.598,-0.47,0.999999985322011,positive
553.38952,25.95,0.29,0.99999998600483,positive
345.20352,18.595,0.13,0.999999986399957,positive
504.45223,22.715,0.11,0.999999986656765,positive
371.2402,22.757,0.34,0.999999986997273,positive
450.31901,23.573,-0.21,0.999999987940757,positive
438.34243,26.563,0.38,0.99999998799418,positive
566.37216,26.4,0.56,0.999999988016058,positive
335.21925,22.724,-0.16,0.999999988228649,positive
134.06331,0.136,-0.17,0.999999988594941,positive
162.09683,0.159,0.1,0.999999988675839,positive
331.24793,16.521,-0.1,0.999999989471574,positive
534.49927,22.847,0.19,0.999999989730153,positive
372.34709,22.644,-0.1,0.999999990003882,positive
236.95692,22.966,0.12,0.999999990066017,positive
428.44604,23.198,-0.06,0.999999990660406,positive
370.33148,19.788,0.15,0.99999999086854,positive
75.00979,1.256,-0.76,0.999999991027765,positive
139.11903,23.06,-0.28,0.999999991052611,positive
683.9722,0.132,0.55,0.999999991268125,positive
545.40226,26.568,0.22,0.999999991283798,positive
272.22201,22.331,-0.18,0.999999991801334,positive
585.44849,26.453,-0.09,0.999999991899754,positive
173.10966,23.101,0.1,0.999999992416311,positive
126.10089,0.169,-0.15,0.999999993172429,positive
213.15972,11.592,0.04,0.999999993635689,positive
482.81254,23.2,0.25,0.999999993982138,positive
202.21651,14.996,-0.47,0.999999993995363,positive
121.01518,22.932,-0.18,0.999999994076765,positive
636.59217,23.524,0.16,0.999999994751274,positive
359.32681,16.908,-0.57,0.999999994794701,positive
693.47556,23.652,0.11,0.999999994910175,positive
166.09746,0.122,-0.18,0.999999995170817,positive
269.94884,1.057,0.14,0.999999995304075,positive
449.76023,20.021,-0.42,0.999999995311777,positive
151.09637,1.863,-0.19,0.999999995388802,positive
383.20391,22.972,-0.28,0.999999995527395,positive
199.18045,1.138,-0.14,0.999999995533074,positive
307.24788,18.428,0.08,0.999999995731181,positive
127.96678,0.504,0.31,0.999999995924452,positive
457.29213,22.877,-0.42,0.999999996040167,positive
547.36053,24.028,-0.18,0.999999996291623,positive
230.01847,1.119,-0.2,0.999999996417822,positive
185.11483,0.577,0.24,0.999999996437163,positive
465.17141,22.785,-0.4,0.999999996474656,positive
389.39713,22.886,0.98,0.999999996811651,positive
105.06508,0.152,0.28,0.999999996983869,positive
300.25325,22.707,0.15,0.999999997060178,positive
289.1539,0.106,-0.3,0.999999997127067,positive
262.2375,15.243,-0.32,0.999999997182151,positive
272.25838,18.092,-0.26,0.999999997321758,positive
631.49593,23.104,0.77,0.999999997351461,positive
176.97189,0.604,0.1,0.99999999735761,positive
112.02815,2.87,-0.1,0.999999997660023,positive
630.47839,23.072,0.98,0.99999999782861,positive
255.19303,21.241,0.08,0.999999997860981,positive
248.16984,26.485,-0.08,0.999999997954617,positive
188.00041,1.031,0.16,0.999999998196458,positive
619.43878,24.017,-0.06,0.999999998266915,positive
307.09642,16.162,-0.09,0.999999998357455,positive
611.41262,24.246,-0.07,0.999999998367538,positive
369.29733,0.107,-0.2,0.999999998409966,positive
487.3603,24.074,-0.05,0.999999998424017,positive
103.50923,1.115,0.19,0.999999998433549,positive
566.44739,24.543,0.16,0.99999999846138,positive
385.29231,26.538,-0.12,0.999999998526603,positive
571.41172,23.571,0.26,0.999999998588296,positive
153.07719,0.168,0.11,0.999999998624656,positive
173.91615,18.131,-0.28,0.999999998638156,positive
147.06721,10.854,-0.11,0.999999998714025,positive
369.29746,24.682,-0.04,0.999999998744719,positive
185.06467,15.29,-0.08,0.999999998767695,positive
385.27146,24.705,-0.06,0.999999998780391,positive
172.13318,9.364,0.18,0.999999998826765,positive
118.08628,0.572,0.16,0.999999998831446,positive
146.9613,0.23,0.32,0.999999998834728,positive
198.18521,16.03,0.09,0.999999998853664,positive
449.28722,22.989,-0.25,0.999999998860554,positive
111.02026,22.844,-0.25,0.999999998910462,positive
450.31895,23.543,-0.12,0.99999999897264,positive
450.31883,23.579,-0.29,0.999999998982797,positive
322.18595,14.059,-0.14,0.999999999061511,positive
245.13593,15.28,-0.11,0.999999999073529,positive
328.94696,1.091,0.14,0.999999999074342,positive
241.9539,0.962,0.03,0.999999999106225,positive
523.99776,26.462,-0.16,0.999999999125579,positive
146.98029,23.045,0.24,0.999999999125684,positive
210.08729,22.746,0.44,0.999999999158443,positive
299.11006,22.654,-0.21,0.999999999240966,positive
267.17205,17.313,-0.17,0.999999999263052,positive
172.06704,0.16,-0.11,0.99999999930311,positive
105.06508,0.157,0.1,0.999999999370791,positive
192.97939,3.349,-0.26,0.999999999395793,positive
556.44166,26.561,0.19,0.999999999453954,positive
647.94311,25.322,-1.09,0.999999999477823,positive
96.96101,0.253,0.42,0.999999999478123,positive
315.17773,13.104,-0.07,0.999999999482427,positive
200.16448,13.114,-0.15,0.999999999499211,positive
628.38398,22.954,0.11,0.999999999505046,positive
135.10158,6.659,0.11,0.999999999516336,positive
163.94021,0.547,0.13,0.999999999522824,positive
382.40421,22.946,0.13,0.999999999530471,positive
553.82271,23.398,0.1,0.999999999531443,positive
283.1751,0.141,-0.37,0.999999999532568,positive
353.35258,22.502,0.08,0.999999999562125,positive
112.02816,2.944,-0.12,0.999999999579177,positive
173.43419,15.086,-0.54,0.999999999579717,positive
138.98007,0.146,0.12,0.999999999582179,positive
315.17778,13.097,-0.07,0.999999999590514,positive
490.31109,23.554,-0.08,0.999999999593161,positive
529.45364,24.687,0.06,0.999999999606384,positive
369.26105,23.154,-0.16,0.999999999618798,positive
102.50922,19.623,-0.55,0.999999999644965,positive
640.58719,23.514,0.2,0.999999999646575,positive
664.43647,26.583,-0.21,0.999999999655277,positive
199.18047,0.101,-0.13,0.999999999669862,positive
89.50684,0.144,0.33,0.99999999967761,positive
369.29754,23.979,0.07,0.999999999681658,positive
548.29538,22.802,-0.16,0.999999999695341,positive
387.27163,20.032,0.14,0.999999999744991,positive
126.10092,0.565,0.22,0.999999999759901,positive
188.10125,23.048,0.59,0.999999999763392,positive
156.07209,0.157,-0.12,0.999999999770639,positive
158.1539,1.108,-0.15,0.99999999977096,positive
446.28481,23.588,-0.06,0.999999999775976,positive
102.50859,18.258,0.37,0.999999999778683,positive
154.04343,0.158,0.13,0.999999999781682,positive
139.11903,23.413,-0.43,0.999999999782451,positive
390.33668,23.975,0.12,0.999999999785536,positive
306.9649,1.271,-0.36,0.999999999787625,positive
642.6292,23.431,0.06,0.999999999793614,positive
311.25568,24.057,-0.26,0.999999999796423,positive
191.12776,11.857,0.04,0.999999999802808,positive
605.42333,23.675,0.11,0.999999999807396,positive
279.15896,1.936,-0.17,0.999999999809035,positive
517.34404,0.1,0.23,0.999999999824064,positive
507.30321,23.191,-0.39,0.999999999829571,positive
138.05822,22.972,0.22,0.999999999830879,positive
188.12964,14.622,-0.08,0.999999999833599,positive
504.32679,24.441,0.13,0.999999999840294,positive
229.14097,11.469,-0.04,0.999999999848831,positive
302.23253,20.346,-0.09,0.999999999849099,positive
327.33698,22.299,-0.09,0.999999999850575,positive
127.9667,16.726,0.97,0.99999999986258,positive
643.29211,25.003,-0.05,0.999999999866785,positive
181.04295,7.824,0.09,0.999999999868727,positive
256.29983,22.515,-0.24,0.999999999870288,positive
658.50997,23.994,0.07,0.999999999876749,positive
213.10971,11.925,0.05,0.999999999886025,positive
406.32906,25.613,-0.3,0.999999999892911,positive
77.07019,0.16,0.1,0.999999999899626,positive
325.00641,3.275,0.25,0.999999999908643,positive
577.41888,23.943,-0.08,0.999999999915338,positive
73.06488,7.335,0.04,0.999999999918369,positive
658.50993,23.987,0.07,0.999999999922946,positive
409.29235,23.668,0.24,0.999999999932142,positive
353.22974,18.087,-0.05,0.999999999933268,positive
575.83592,23.388,-0.38,0.999999999933377,positive
236.04419,1.245,-0.37,0.999999999936466,positive
140.99567,0.147,-0.17,0.999999999946436,positive
343.13133,22.413,-0.56,0.999999999950291,positive
158.96131,0.581,-0.14,0.999999999953082,positive
214.18013,14.78,-0.1,0.999999999953313,positive
163.03338,13.958,-0.08,0.999999999955997,positive
163.13285,10.849,0.03,0.999999999956056,positive
186.95621,0.311,0.21,0.999999999962461,positive
233.17471,13.352,0.06,0.999999999963662,positive
350.32654,23.947,0.12,0.999999999964165,positive
155.15428,0.053,-0.15,0.999999999964559,positive
241.95389,0.976,0.02,0.999999999969573,positive
101.05977,11.255,0.15,0.999999999969881,positive
357.14701,25.758,0.3,0.999999999970663,positive
82.53717,0.143,-0.15,0.999999999974052,positive
225.14848,16.739,-0.13,0.999999999974447,positive
334.0709,11.133,0.17,0.999999999974778,positive
130.96642,0.723,0.07,0.999999999975224,positive
189.14847,10.149,-0.12,0.999999999975513,positive
203.15017,1.352,0.43,0.999999999978348,positive
203.09138,14.062,-0.08,0.999999999981449,positive
388.39366,22.938,0.61,0.99999999998235,positive
675.44398,25.946,0.33,0.999999999983298,positive
540.44717,23.739,-0.08,0.999999999984181,positive
552.41046,20.392,-0.08,0.999999999985194,positive
523.80458,22.816,0.16,0.99999999998552,positive
104.0455,0.876,0.14,0.999999999985562,positive
446.28488,23.564,-0.05,0.999999999985873,positive
439.33922,26.444,-0.24,0.999999999986048,positive
111.02026,22.865,-0.21,0.999999999986116,positive
290.07464,14.594,0.17,0.99999999998655,positive
392.37352,24.702,0.08,0.999999999986952,positive
213.14608,14.446,-0.03,0.999999999989242,positive
225.1961,16.635,0.03,0.999999999989605,positive
197.00818,0.911,-0.32,0.999999999989765,positive
185.11479,10.833,0.05,0.999999999990432,positive
77.02748,0.156,0.19,0.999999999990501,positive
531.38669,24.019,-0.03,0.999999999991386,positive
463.27715,23.213,0.26,0.999999999991805,positive
384.34716,24.63,-0.11,0.999999999992133,positive
186.94827,1.233,-0.2,0.999999999992243,positive
236.16207,14.757,0.1,0.999999999992638,positive
311.18526,18.459,-0.04,0.999999999993202,positive
640.61358,23.294,-0.14,0.99999999999333,positive
584.43669,23.663,-0.17,0.999999999993395,positive
298.34674,22.66,-0.09,0.999999999993502,positive
304.29986,22.606,-0.06,0.999999999993738,positive
203.12124,14.587,0.15,0.999999999993904,positive
119.07026,1.781,0.09,0.999999999994126,positive
365.1358,22.312,-0.12,0.999999999995218,positive
279.15902,23,-0.05,0.999999999995639,positive
644.6446,23.592,0.05,0.999999999995866,positive
398.36276,21.895,-0.09,0.999999999995927,positive
425.28726,23.028,0.1,0.999999999996194,positive
546.29114,22.744,-0.1,0.999999999996353,positive
347.31561,24.692,-0.03,0.999999999996403,positive
405.261,22.841,-0.3,0.999999999996627,positive
632.60867,23.461,0.14,0.999999999996689,positive
312.25327,16.157,-0.07,0.999999999996736,positive
593.44226,0.144,0.51,0.999999999996911,positive
429.31855,23.524,-0.11,1,positive
487.324,23.511,0.51,1,positive
487.36043,23.897,0,1,positive
531.38657,24.054,0.02,1,positive
239.14886,6.432,-0.08,1,positive
172.10633,23.044,-0.12,1,positive
553.43121,24.034,0.02,1,positive
123.10304,23.053,-0.19,1,positive
575.41278,24.026,0.02,1,positive
338.34171,25.699,-0.31,1,positive
156.07209,23.076,0.07,1,positive
188.10124,23.361,0.37,1,positive
459.32932,23.298,0.17,1,positive
503.35547,23.286,-0.55,1,positive
633.45435,24.588,-0.03,1,positive
547.38159,23.275,-0.33,1,positive
482.405,24.11,-0.04,1,positive
427.30286,23.084,0.03,1,positive
459.32936,23.306,0.01,1,positive
663.46494,23.983,0.01,1,positive
556.44177,23.588,0.08,1,positive
153.07716,23.041,-0.05,1,positive
305.15701,23.066,-0.03,1,positive
111.02026,22.581,-0.02,1,positive
538.43153,24.037,0.03,1,positive
570.45748,24.019,0.03,1,positive
415.30307,23.31,-0.11,1,positive
502.85011,23.228,-0.11,1,positive
503.35545,23.229,0.38,1,positive
502.34796,23.14,-0.11,1,positive
502.34801,23.123,-0.08,1,positive
415.30288,23,0.26,1,positive
349.29485,23.091,-0.09,1,positive
515.3555,23.079,-0.29,1,positive
484.38427,22.718,0.03,1,positive
547.38151,23.249,-0.4,1,positive
663.46533,23.996,-0.01,1,positive
663.46523,23.99,0,1,positive
550.62834,26.524,-0.02,1,positive
371.27682,23.315,-0.13,1,positive
635.4339,23.238,-0.35,1,positive
511.38389,22.711,-0.04,1,positive
158.96129,0.262,0.19,1,positive
582.45764,24.006,-0.03,1,positive
614.48361,24.006,-0.01,1,positive
469.31354,23.983,-0.06,1,positive
471.32913,23.091,-0.1,1,positive
615.57948,26.305,1.09,1,positive
591.40782,23.235,-0.65,1,positive
498.39995,23.122,-1.15,1,positive
615.60128,23.406,0.08,1,positive
616.6135,23.415,-0.04,1,positive
188.10128,5.817,0.08,1,positive
660.63981,23.549,0.04,1,positive
339.25053,23.048,-0.11,1,positive
163.07532,15.287,-0.02,1,positive
577.39199,22.695,-0.03,1,positive
337.23487,19.928,0.28,1,positive
204.96678,0.603,-0.07,1,positive
383.27678,23.066,0.05,1,positive
114.09137,7.249,0,1,positive
457.31331,22.709,-0.05,1,positive
489.33963,22.722,-0.05,1,positive
381.26086,20.152,0.26,1,positive
186.95622,0.291,0.32,1,positive
236.9386,0.29,0.05,1,positive
312.36237,22.845,-0.08,1,positive
668.61839,23.709,1.05,1,positive
585.44873,26.409,-0.05,1,positive
211.09647,12.025,0,1,positive
207.15904,10.118,0.02,1,positive
113.96371,0.742,0.01,1,positive
542.42604,23.102,-0.43,1,positive
635.43391,23.197,-0.75,1,positive
616.46265,22.682,0.17,1,positive
559.38151,23.091,-0.27,1,positive
612.5822,23.229,-0.04,1,positive
113.96371,0.528,0.05,1,positive
135.1016,2.806,0.06,1,positive
239.01667,1.814,-0.04,1,positive
173.07836,26.525,0.04,1,positive
533.36581,22.707,-0.1,1,positive
531.36546,22.512,0.19,1,positive
638.60781,23.722,-0.29,1,positive
664.46853,23.66,-0.24,1,positive
261.10967,14.554,-0.02,1,positive
371.27667,22.983,-0.11,1,positive
162.09686,5.286,0.02,1,positive
414.43041,23.138,0.1,1,positive
305.26855,23.215,0.16,1,positive
424.36336,23.355,0.02,1,positive
588.58237,23.328,-0.15,1,positive
381.26103,20.166,0.15,1,positive
619.43878,26.548,-0.02,1,positive
163.97662,1.073,-0.2,1,positive
123.10305,5.865,-0.05,1,positive
572.43653,22.684,-0.01,1,positive
236.93863,0.249,0.05,1,positive
577.39192,22.694,-0.01,1,positive
489.36676,23.922,0,1,positive
121.0145,1.206,0.07,1,positive
133.09709,1.276,0.53,1,positive
643.29199,25.032,-0.02,1,positive
279.15901,1.106,0.01,1,positive
177.00695,2.715,-0.07,1,positive
145.96606,1.134,0.05,1,positive
343.20897,17.71,-0.1,1,positive
171.09916,7.968,0,1,positive
660.48907,22.672,-0.03,1,positive
643.29229,24.997,0,1,positive
135.10158,6.882,0.02,1,positive
593.40209,25.701,-0.35,1,positive
563.35526,24.847,0.1,1,positive
361.23484,22.831,-0.66,1,positive
425.21456,23.488,-0.44,1,positive
187.12631,14.65,0.02,1,positive
679.46004,23.21,-0.37,1,positive
114.09139,2.993,0.03,1,positive
616.46265,22.671,-0.03,1,positive
168.03784,1.462,0.02,1,positive
386.39914,22.999,0.14,1,positive
261.10966,14.399,-0.09,1,positive
371.16258,23.018,-0.11,1,positive
566.62323,23.593,-0.02,1,positive
171.14916,1.144,0.02,1,positive
621.41805,22.677,0.09,1,positive
332.27949,19.926,-0.22,1,positive
362.97396,23.339,-0.02,1,positive
286.3104,22.584,-0.07,1,positive
88.07575,1.535,0.09,1,positive
376.30562,20.158,0.14,1,positive
128.95078,0.601,-0.06,1,positive
128.95078,0.401,-0.02,1,positive
629.42312,24.239,0,1,positive
660.48895,22.654,-0.13,1,positive
267.17194,22.139,0.03,1,positive
666.63916,24.014,0.16,1,positive
