mz,rt,t.score,p.value,mode
273.16719,10.204,-0.11,0.999910265569525,positive
429.31843,26.541,-0.27,0.999910853435764,positive
610.56665,23.131,-0.16,0.99991239123007,positive
677.44425,23.639,1.91,0.999912881006285,positive
166.09746,0.122,0.54,0.999914119394809,positive
650.41071,26.606,0.83,0.999916184444938,positive
327.33698,22.299,-0.27,0.999916211380003,positive
643.29211,25.003,-0.13,0.999917502079086,positive
553.40753,0.083,0.76,0.99991860597606,positive
205.10262,0.164,-0.51,0.999919664370534,positive
367.20923,25.996,0.84,0.999920712438174,positive
621.30317,22.502,0.85,0.999922361437894,positive
77.02748,0.156,-0.69,0.999923462617719,positive
534.28701,23.416,-0.19,0.999923556134412,positive
576.57159,0.092,2.11,0.999926152804793,positive
230.2114,15.098,0.36,0.999928022272613,positive
397.29241,23.187,0.41,0.999930297794257,positive
606.39266,26.29,-0.77,0.999931496469408,positive
620.41,0.109,1.07,0.999933233669499,positive
131.92979,1.154,0.4,0.999934125937935,positive
587.38592,23.562,0.47,0.999941201604938,positive
262.13416,23.132,-0.23,0.999942124834656,positive
504.26924,22.82,-0.43,0.999942719178973,positive
277.10463,12.577,0.34,0.999942964676704,positive
186.22161,17.787,0.83,0.999943993125763,positive
123.10305,5.865,0.36,0.999944822027067,positive
399.30795,24.083,0.1,0.999945193433311,positive
679.36353,25.075,0.15,0.999946244880575,positive
285.20594,20.349,0.09,0.999950724765482,positive
156.0721,5.529,-0.93,0.999953947950837,positive
513.38707,25.47,1.13,0.999953964847178,positive
271.1879,16.598,-0.26,0.999958103962077,positive
188.10128,5.817,0.84,0.999958715357245,positive
630.61856,0.074,0.76,0.999960062720403,positive
628.90861,25.378,0.68,0.999960612897063,positive
247.97261,0.342,0.53,0.99996140694174,positive
163.03338,13.958,0.2,0.999962280423393,positive
146.9613,0.23,-0.57,0.999964550193197,positive
279.15901,1.106,0.19,0.999964763658109,positive
169.97731,0.354,0.25,0.99996545417323,positive
156.07209,23.076,1.06,0.999967233139762,positive
402.23325,8.287,0.18,0.99996753533073,positive
556.30045,23.414,-0.25,0.999968269398878,positive
164.07867,14.939,-0.11,0.999969279916514,positive
544.00493,25.183,-1.13,0.999969759259509,positive
687.54147,23.24,-0.5,0.999970307053831,positive
540.33171,22.973,-0.43,0.999970576591862,positive
184.9855,26.208,-0.16,0.99997071978925,positive
602.58709,0.073,1.43,0.999971531490021,positive
121.0145,1.206,-0.61,0.999971609415939,positive
90.50704,0.184,-0.25,0.999971992896308,positive
531.3867,0.366,-1.1,0.99997208993404,positive
545.28717,22.974,-0.32,0.999972861486566,positive
135.1016,2.806,0.36,0.999973522354505,positive
584.35798,22.996,0.29,0.999975199153442,positive
126.10092,0.565,0.36,0.999975533228228,positive
193.14341,8.169,0.18,0.999975598395137,positive
241.95389,0.976,-0.06,0.999976289296389,positive
269.20868,22.654,0.47,0.999977703716743,positive
369.26105,23.154,0.32,0.99997771640659,positive
531.48586,25.209,0.32,0.999978069842152,positive
192.97202,0.713,-1.01,0.999978433859656,positive
128.95078,0.601,0.28,0.999978483434403,positive
482.31374,24.448,0.16,0.999978976781569,positive
450.31895,23.543,0.24,0.99997925129595,positive
353.35258,22.502,-0.16,0.999981357805643,positive
475.30571,23.652,0.31,0.999982162851141,positive
175.95457,1.169,-1.34,0.999982688939469,positive
194.1175,2.514,-0.11,0.999983052950996,positive
353.22995,16.527,0.18,0.999983085663598,positive
659.2873,23.775,1.09,0.999983339961213,positive
155.15428,0.053,0.81,0.999983412039234,positive
468.29799,23.569,0.15,0.999983522676466,positive
394.21261,24.963,-0.15,0.999983611184067,positive
124.08694,0.632,0.31,0.99998395466866,positive
239.01667,1.814,0.21,0.999984034161254,positive
401.31381,24.463,0.49,0.999984132962907,positive
523.99776,26.462,0.34,0.999984457073825,positive
562.40037,0.332,-0.62,0.999984643535147,positive
247.1665,23.014,0.11,0.999984991666774,positive
479.33415,25.512,-0.39,0.999985274027543,positive
105.06508,0.152,-0.54,0.999986219911482,positive
224.12811,25.983,0.12,0.999987483918498,positive
121.01452,1.229,-0.37,0.999987792337403,positive
158.00285,0.542,0.18,0.999988071880472,positive
566.37216,26.4,0.71,0.999988812948415,positive
249.10968,12.407,0.16,0.999989067509619,positive
319.22433,0.08,1.37,0.999989562073763,positive
133.08592,11.455,0.21,0.999990051032062,positive
307.18792,20.347,0.11,0.999990079192704,positive
369.29746,23.022,-0.23,0.999990223193339,positive
505.33464,20.004,-0.2,0.999990272218815,positive
650.42069,25.334,0.48,0.999990303234021,positive
184.07324,0.166,0.53,0.999990332557728,positive
526.28216,22.811,-0.31,0.999990447302509,positive
617.47516,25.959,-0.18,0.999990859044072,positive
488.43351,24.367,-0.8,0.999991057908577,positive
184.98551,26.556,-0.23,0.999991094043117,positive
232.0692,24.875,-0.3,0.999991202715464,positive
644.2951,25.003,0.24,0.999991341532575,positive
541.34521,23.596,0.44,0.999991686956087,positive
566.44739,24.543,-0.23,0.999992034095419,positive
349.18326,0.112,1.07,0.999992055965189,positive
570.40416,23.089,-0.33,0.999992106740281,positive
282.2791,24.261,0.17,0.999992218100751,positive
303.04934,25.144,0.63,0.999992294043136,positive
105.03353,15.285,-0.09,0.999992843642809,positive
664.43647,26.583,0.33,0.999993057135123,positive
637.46771,26.615,0.94,0.999993192095608,positive
145.12228,11.558,0.39,0.999993662053051,positive
532.48345,22.768,0.11,0.999993692453286,positive
628.4058,25.415,0.41,0.999993787885209,positive
563.35526,24.847,-0.52,0.999993958010519,positive
271.1879,22.892,-0.17,0.999994122871218,positive
91.04945,0.165,-0.26,0.999994176496703,positive
96.961,0.679,0.28,0.99999441322885,positive
183.07806,11.602,0.24,0.999994506944849,positive
504.32679,24.441,0.25,0.999994734281679,positive
301.16212,12.416,0.26,0.999994913042614,positive
171.09916,7.968,-0.07,0.999995032771466,positive
587.39187,25.954,-0.23,0.999995431609375,positive
280.65473,0.149,-0.48,0.999995494662565,positive
241.9539,0.962,-0.05,0.999995529799357,positive
517.37119,0.104,0.36,0.999995605317238,positive
409.18339,24.805,-0.21,0.99999565713841,positive
504.8257,23.192,0.5,0.999995683647136,positive
472.82825,23.762,0.47,0.999995805876298,positive
501.26099,22.973,-0.41,0.999995862980396,positive
519.33183,23.607,0.31,0.999996330708707,positive
325.27134,24.713,0.21,0.99999633727223,positive
114.97154,0.58,0.45,0.999996351311462,positive
288.28966,17.709,0.22,0.999996649617357,positive
544.40544,20.044,0.12,0.999996656883431,positive
481.26456,22.704,-0.3,0.999996702500971,positive
605.42333,23.675,0.2,0.99999692270396,positive
305.26855,23.215,0.51,0.999997193538092,positive
329.22981,18.432,-0.14,0.999997229706996,positive
111.02026,22.844,-0.4,0.999997315058566,positive
556.44166,26.561,0.33,0.999997418716152,positive
424.36307,22.731,-0.34,0.999997446199227,positive
612.4146,24.402,0.59,0.999997471860938,positive
615.45509,0.178,-0.52,0.99999753556634,positive
619.43878,26.548,0.18,0.999997612515297,positive
440.48254,23.166,-0.25,0.999997813139799,positive
187.09791,0.156,-0.47,0.99999788664058,positive
265.17702,23.018,-0.21,0.999997893527085,positive
190.99304,0.578,-0.23,0.999997949679266,positive
155.10663,1.049,-0.14,0.99999795108028,positive
414.43041,23.138,0.39,0.999998065409035,positive
142.09578,0.171,0.2,0.999998191013406,positive
549.33998,22.754,3.66,0.999998225107732,positive
638.59814,23.197,0.08,0.999998271444669,positive
628.40741,25.361,0.5,0.999998411625868,positive
164.10696,12.172,-0.3,0.999998431138591,positive
349.1832,23.124,1.01,0.999998437774938,positive
452.36241,24.285,-0.61,0.999998474296988,positive
509.32367,0.08,2.19,0.999998518946531,positive
125.98625,0.181,-0.43,0.999998520069461,positive
141.95858,0.799,0.14,0.999998582343659,positive
259.11523,0.081,0.89,0.999998655647024,positive
473.34492,0.101,0.34,0.999998729044683,positive
172.11536,24.811,-0.26,0.999998770213603,positive
252.21687,10.202,0.13,0.999998801343564,positive
163.97662,1.073,0.32,0.999998824444531,positive
205.08587,1.091,0.55,0.999998868481671,positive
91.01416,1.25,0.69,0.999998877292717,positive
325.27137,24.701,0.18,0.999998883606178,positive
202.21651,14.996,0.54,0.999998902723235,positive
261.10957,15.287,-0.04,0.999998979116339,positive
197.00818,0.911,0.56,0.999998987092588,positive
402.23345,8.299,0.13,0.999999043040649,positive
332.33124,0.065,0.41,0.999999044567065,positive
489.36676,23.922,0.13,0.999999076895276,positive
153.13293,0.555,-0.29,0.999999178111815,positive
255.19304,21.237,-0.1,0.999999248588299,positive
343.13133,22.413,0.66,0.999999265402394,positive
249.10979,11.445,0.87,0.999999266497262,positive
157.0495,14.053,0.18,0.999999270089837,positive
501.37625,23.964,-0.22,0.999999365576735,positive
428.44604,23.198,0.08,0.999999394748621,positive
424.41487,22.871,-0.32,0.999999447007055,positive
558.52433,0.1,1.36,0.999999498741696,positive
152.47739,1.168,0.56,0.999999540313108,positive
117.95956,0.138,-0.2,0.999999541786485,positive
333.33455,22.241,-0.53,0.999999547235102,positive
139.98216,0.625,0.12,0.999999547771872,positive
92.50352,0.155,-0.22,0.999999554562587,positive
423.23539,18.526,-0.59,0.999999563680559,positive
154.98673,16.71,-0.64,0.999999566159757,positive
289.12573,0.08,0.43,0.999999594656434,positive
103.50923,1.115,0.22,0.999999607097393,positive
381.2974,25.387,-0.22,0.999999609857562,positive
546.29114,22.744,0.18,0.999999632166659,positive
649.42866,25.333,-0.36,0.999999635509631,positive
478.43641,22.633,-0.14,0.999999639953847,positive
468.38932,22.953,0.57,0.999999653702496,positive
538.2958,11.901,0.65,0.999999655051706,positive
249.20599,16.593,-0.13,0.999999676032315,positive
660.45966,26.59,0.48,0.999999677983689,positive
585.44873,26.409,-0.14,0.999999692197642,positive
153.07715,0.152,0.27,0.999999707848407,positive
81.00986,1.242,-0.6,0.999999710012954,positive
540.44717,23.739,0.16,0.999999719525948,positive
130.00796,0.495,0.22,0.999999723791908,positive
582.54547,23.353,0.06,0.999999729646189,positive
174.1277,0.576,-0.11,0.999999730416566,positive
222.98486,1.095,0.39,0.999999736545701,positive
239.12777,16.669,-0.49,0.999999736843811,positive
185.11479,10.833,-0.09,0.999999738924469,positive
438.37895,0.099,0.35,0.999999746330256,positive
385.29247,0.178,0.54,0.999999752810228,positive
469.31315,22.991,-0.19,0.999999756495909,positive
488.36374,26.531,0.06,0.999999770671528,positive
125.07093,23.013,0.19,0.99999977703861,positive
591.3869,24.035,0.28,0.999999786703406,positive
446.25947,8.756,0.21,0.999999788796819,positive
619.41736,25.953,-0.32,0.999999789567904,positive
291.15657,14.387,-0.36,0.999999798418135,positive
677.36544,22.931,-0.08,0.999999806694535,positive
554.4261,0.518,0.33,0.999999810417163,positive
423.19891,18.774,-0.49,0.999999817775844,positive
177.95763,0.143,-0.88,0.999999817866035,positive
693.47556,23.652,0.15,0.999999822493527,positive
425.44644,23.064,-0.2,0.999999823835165,positive
80.94792,0.101,0.73,0.999999827931649,positive
334.0506,15.295,0.51,0.999999835657332,positive
457.35001,0.103,0.26,0.999999836830105,positive
195.12268,5.775,0.12,0.999999844629205,positive
256.19064,23.022,0.15,0.999999850159943,positive
372.34709,22.644,0.15,0.99999985354202,positive
130.96642,0.723,0.12,0.999999855749701,positive
169.03318,0.079,0.45,0.999999858876679,positive
131.10666,10.276,-0.03,0.999999870769254,positive
186.95623,0.591,0.17,0.99999987628562,positive
526.39525,26.578,-0.46,0.999999885487811,positive
357.14696,22.458,-0.75,0.999999886676995,positive
139.98785,0.172,-0.3,0.999999887096888,positive
272.25838,18.092,0.22,0.999999889582167,positive
236.16761,12.053,-0.4,0.999999892143639,positive
109.5072,0.16,-0.41,0.999999896878395,positive
186.95621,0.311,0.46,0.9999998978021,positive
144.9821,0.552,-0.7,0.999999897912486,positive
174.95668,0.12,0.66,0.999999900547864,positive
429.28209,22.775,0.29,0.999999904674131,positive
431.38379,24.229,0.66,0.999999912745989,positive
591.38654,25.35,0.19,0.999999913677584,positive
203.12122,14.207,0.17,0.999999915147315,positive
507.32909,0.318,0.64,0.99999991957239,positive
90.09139,18.409,-0.27,0.999999919599565,positive
259.02546,2.682,-0.42,0.999999920244968,positive
113.96371,0.742,0.09,0.999999924934037,positive
248.16985,22.827,0.17,0.999999930389961,positive
131.08553,0.92,-0.1,0.999999932900966,positive
362.87786,12.461,0.4,0.999999933116252,positive
473.19909,12.282,0.12,0.999999934170502,positive
544.33704,0.136,0.92,0.99999993969826,positive
181.02868,1.147,-0.9,0.999999941216273,positive
333.27474,17.529,0.11,0.999999941404177,positive
664.46276,22.847,0.14,0.999999941431304,positive
192.13822,15.739,-0.03,0.999999942639471,positive
474.3163,25.494,0.22,0.99999994373437,positive
473.30875,25.531,0.22,0.999999946972497,positive
117.93471,0.241,0.31,0.999999947193212,positive
162.99811,0.387,0.1,0.999999951010887,positive
205.00316,0.772,-0.08,0.999999951864215,positive
188.10126,0.16,-0.25,0.999999952720521,positive
100.51001,0.191,-0.36,0.999999954614503,positive
116.01738,1.199,0.2,0.999999955071837,positive
313.16212,13.42,-0.13,0.99999995563334,positive
147.06721,10.854,-0.13,0.999999957759481,positive
91.50475,0.155,-0.21,0.999999959044958,positive
163.94021,0.547,-0.24,0.999999959638668,positive
465.384,22.885,0.52,0.999999960902525,positive
272.25836,22.947,0.09,0.999999961084182,positive
230.24777,17.69,0.38,0.999999963168414,positive
438.28745,24.489,-0.18,0.999999965253009,positive
513.33962,20.362,0.13,0.999999966270417,positive
586.438,22.683,0.33,0.999999968771037,positive
201.96714,0.228,-0.23,0.999999970041707,positive
307.24788,18.428,-0.09,0.999999970214597,positive
213.14608,14.446,-0.05,0.999999970448028,positive
186.94818,21.793,-0.28,0.999999973095154,positive
257.1359,11.073,0.15,0.999999973300638,positive
415.28191,24.107,-0.21,0.999999973344583,positive
118.06522,6.48,0.22,0.999999974015864,positive
300.25325,22.707,0.2,0.999999975130777,positive
100.50189,22.495,1.34,0.999999976934396,positive
88.07575,1.535,-0.19,0.999999978795924,positive
567.83064,22.78,-0.15,0.999999978934943,positive
437.2356,23.104,-0.16,0.999999979210095,positive
305.15701,23.066,0.7,0.999999979605702,positive
514.65388,25.226,-0.61,0.999999979920774,positive
605.32366,23.562,0.25,0.999999980202656,positive
106.08639,1.337,0.2,0.999999980727136,positive
340.39365,22.988,0.22,0.99999998112855,positive
218.21145,11.79,0.59,0.999999981645441,positive
239.08896,10.023,-0.07,0.999999982568045,positive
173.98862,26.605,-0.61,0.999999983727966,positive
130.15903,0.096,-0.14,0.999999984565397,positive
114.09137,6.004,-0.1,0.999999984634312,positive
288.1371,0.164,-0.65,0.999999985015915,positive
575.4127,26.581,0.17,0.999999985068835,positive
173.07839,0.11,1.12,0.999999985295544,positive
111.02027,0.139,0.2,0.999999985871669,positive
470.13581,14.631,0.24,0.999999986146215,positive
370.33148,19.788,0.16,0.999999986237341,positive
686.45183,26.557,0.19,0.999999986836694,positive
657.40389,25.12,0.27,0.99999998771275,positive
187.12631,14.65,0.06,0.999999988057515,positive
162.09686,5.286,-0.05,0.999999988550324,positive
302.30528,20.233,0.4,0.999999988569744,positive
89.05979,6.814,-0.28,0.999999989153103,positive
111.02026,0.15,0.18,0.999999991127075,positive
286.92108,0.222,-0.19,0.999999991182356,positive
172.10633,0.158,0.23,0.999999991856094,positive
224.1281,0.569,0.11,0.999999991994615,positive
533.3811,25.362,-0.67,0.999999992644509,positive
443.2979,0.451,-0.5,0.999999993154369,positive
171.14916,1.144,0.15,0.999999993816285,positive
148.97429,1.195,-0.19,0.999999993913522,positive
449.28719,22.83,0.76,0.999999994164557,positive
321.24235,22.641,0.16,0.99999999439663,positive
439.13303,24.373,-0.18,0.999999994757315,positive
247.04868,1.228,-0.31,0.99999999490881,positive
484.38427,22.718,0.36,0.999999995159145,positive
616.46265,22.682,0.32,0.99999999532442,positive
524.33212,26.467,0.24,0.999999995442897,positive
686.95138,26.563,0.17,0.999999995777082,positive
209.11472,3.849,1.26,0.999999995794736,positive
163.13285,10.849,0.04,0.999999995943229,positive
258.10145,15.264,0.24,0.999999995989737,positive
482.4048,23.074,-0.09,0.99999999603633,positive
446.28481,23.588,0.08,0.999999996179551,positive
552.40228,0.147,0.56,0.999999996358899,positive
153.13293,0.539,-0.17,0.999999996384336,positive
90.52594,0.375,0.2,0.999999996425348,positive
482.81254,23.2,0.32,0.999999996467696,positive
277.12813,10.705,0.04,0.999999996473741,positive
562.34749,16.738,-0.23,0.9999999964845,positive
246.24272,15.217,0.44,0.999999996578854,positive
612.5822,23.229,0.39,0.999999996627198,positive
388.21168,22.689,-0.21,0.999999996910388,positive
119.04913,15.742,0.14,0.999999996921363,positive
104.50941,1.218,0.08,0.999999997136895,positive
572.43653,22.684,0.4,0.999999997191459,positive
180.13828,14.867,-0.07,0.999999997210965,positive
531.36546,22.512,-0.41,0.999999997239714,positive
230.17503,15.901,-0.06,0.999999997244478,positive
169.12229,12.338,0.07,0.999999997349744,positive
637.34964,25.593,-0.24,0.999999997617226,positive
321.24023,0.08,1.12,0.999999997777561,positive
91.50475,0.15,-0.18,0.999999997779977,positive
551.69693,26.429,0.25,0.999999997788856,positive
301.16212,12.41,0.12,0.999999997820607,positive
362.97396,23.339,-0.1,0.999999997825562,positive
672.4237,26.586,0.56,0.999999997842548,positive
492.45208,22.69,-0.11,0.999999997865181,positive
90.52593,21.733,0.2,0.999999997891012,positive
152.07386,0.138,-0.14,0.999999997944921,positive
116.01739,1.209,0.16,0.999999997997402,positive
186.94827,1.233,-0.2,0.999999998000661,positive
500.37908,19.541,0.19,0.999999998049888,positive
369.29746,24.682,-0.05,0.999999998190867,positive
235.16924,22.231,-0.17,0.999999998271356,positive
303.12025,19.121,-0.07,0.999999998280916,positive
168.03794,0.119,0.26,0.99999999847992,positive
155.07978,0.152,0.23,0.999999998529449,positive
622.33978,23.366,-0.96,0.999999998590274,positive
149.98793,1.138,-0.38,0.999999998598119,positive
569.31428,22.746,0.28,0.999999998723965,positive
114.06622,0.604,0.31,0.999999998726968,positive
236.04419,1.245,0.28,0.999999998848285,positive
127.96678,0.504,0.23,0.999999998928979,positive
293.19582,13.088,0.07,0.999999998946766,positive
232.95914,0.588,-0.08,0.999999998980535,positive
341.26615,23.603,0.38,0.99999999903214,positive
493.35879,25.564,-0.32,0.99999999904946,positive
225.14848,16.739,0.16,0.999999999139158,positive
162.09683,0.159,0.11,0.999999999155956,positive
450.31883,23.579,-0.26,0.99999999918323,positive
625.39179,22.903,0.14,0.999999999220302,positive
78.99902,0.144,-0.22,0.999999999230744,positive
382.40421,22.946,-0.11,0.999999999241776,positive
471.32913,23.091,0.65,0.999999999263082,positive
104.07066,1.353,0.76,0.999999999269154,positive
490.31109,23.568,0.1,0.999999999270614,positive
105.96302,1.243,0.22,0.999999999285328,positive
142.09578,0.155,0.13,0.999999999298646,positive
428.37328,22.661,-0.5,0.999999999307781,positive
75.00979,1.256,0.4,0.999999999323673,positive
96.96101,0.253,0.32,0.999999999376711,positive
504.45223,22.715,0.1,0.999999999402248,positive
589.4292,0.567,-1.25,0.999999999414652,positive
345.20352,18.595,-0.1,0.999999999423059,positive
399.30797,0.392,0.74,0.999999999434443,positive
639.43336,24.911,-0.31,0.999999999448081,positive
274.27402,17.593,0.25,0.999999999494201,positive
619.43878,24.017,0.05,0.999999999498306,positive
373.21955,14.822,-0.15,0.999999999499871,positive
457.31331,22.709,0.28,0.999999999499967,positive
172.16954,16.774,-0.16,0.999999999524981,positive
98.51211,0.16,-0.3,0.999999999559863,positive
615.60128,23.406,0.15,0.999999999560767,positive
589.39213,23.708,0.13,0.999999999585793,positive
267.17205,17.313,0.16,0.999999999590635,positive
186.94833,6.26,0.14,0.999999999603029,positive
251.00862,0.807,-0.06,0.999999999630241,positive
346.33148,22.303,-0.09,0.999999999631394,positive
191.12776,11.857,0.04,0.99999999965575,positive
545.40226,26.568,0.2,0.999999999664998,positive
489.33963,22.722,0.28,0.999999999668798,positive
192.97939,3.349,-0.21,0.999999999679169,positive
497.31897,23.617,0.17,0.9999999996846,positive
487.36043,23.897,0.04,0.999999999687557,positive
172.06704,0.16,0.14,0.999999999696393,positive
529.45364,24.687,-0.06,0.999999999717309,positive
90.50705,0.156,-0.15,0.999999999720213,positive
91.50475,22.888,-0.43,0.999999999722752,positive
329.2701,0.144,0.51,0.999999999723206,positive
136.02156,0.509,0.07,0.999999999727227,positive
628.49934,23.707,-0.5,0.999999999730352,positive
537.33961,22.945,0.17,0.999999999731581,positive
603.91705,25.371,0.26,0.999999999732223,positive
223.98833,1.205,0.54,0.999999999746007,positive
389.39713,22.886,0.87,0.999999999764511,positive
433.20668,14.88,-0.03,0.999999999764726,positive
605.42358,0.146,-0.26,0.999999999765974,positive
582.36807,25.668,-0.35,0.999999999783249,positive
245.13593,15.28,-0.1,0.999999999799738,positive
125.98623,0.552,-0.23,0.99999999980159,positive
316.25928,22.723,-0.09,0.999999999802195,positive
123.10304,0.157,0.21,0.999999999830055,positive
142.09576,0.138,-0.14,0.999999999834189,positive
234.20632,12.249,0.59,0.999999999836327,positive
156.07209,0.157,0.2,0.999999999837769,positive
649.44941,23.671,-0.1,0.999999999856606,positive
133.97464,0.16,-0.17,0.999999999862614,positive
660.63981,23.549,-0.11,0.999999999862724,positive
620.44241,23.664,0.18,0.999999999872978,positive
73.06488,7.335,0.04,0.999999999875798,positive
605.40218,25.685,-0.13,0.999999999880319,positive
473.34485,0.103,0.19,0.999999999883944,positive
587.38574,23.146,-0.17,0.999999999897083,positive
395.16756,17.052,0.19,0.999999999898607,positive
173.07837,22.99,-0.26,0.999999999903394,positive
390.33668,23.975,0.1,0.99999999990901,positive
686.95113,26.558,0.15,0.999999999914311,positive
606.39094,25.677,0.75,0.999999999914804,positive
95.52308,2.792,-0.06,0.999999999916072,positive
451.8047,22.563,0.49,0.999999999926187,positive
686.44968,26.555,0.52,0.999999999926943,positive
274.274,17.845,0.33,0.999999999930408,positive
129.12741,11.269,-0.12,0.999999999930963,positive
369.26108,23.898,0.16,0.999999999931137,positive
557.4901,25.506,0.18,0.999999999934603,positive
103.05027,1.1,-0.14,0.999999999936389,positive
385.27146,24.705,-0.06,0.99999999994063,positive
279.15902,23,-0.06,0.999999999942561,positive
149.02328,22.994,-0.08,0.999999999944147,positive
392.37352,24.702,0.09,0.999999999947913,positive
494.31683,22.851,0.18,0.999999999948661,positive
277.12812,14.059,-0.03,0.999999999952389,positive
158.1539,1.108,-0.13,0.999999999955103,positive
387.35809,19.26,0.36,0.999999999955124,positive
112.01798,22.923,-0.2,0.999999999955463,positive
199.18045,1.138,0.1,0.999999999955852,positive
189.99698,8.864,0.17,0.999999999956255,positive
662.48027,26.022,-0.37,0.999999999956956,positive
653.49602,23.312,0.23,0.999999999958073,positive
82.53717,0.143,-0.37,0.999999999958228,positive
181.13902,0.158,-0.09,0.999999999959683,positive
387.23533,13.561,0.39,0.9999999999621,positive
270.27907,23.339,-0.05,0.999999999962392,positive
229.14097,11.469,0.04,0.999999999963418,positive
388.39366,22.938,0.63,0.999999999963487,positive
480.29541,19.923,-0.23,0.999999999964407,positive
249.1731,24.846,-0.68,0.999999999965099,positive
675.44398,25.946,0.27,0.999999999965592,positive
89.09764,0.156,-0.23,0.999999999967922,positive
263.27327,22.658,-0.07,0.999999999968977,positive
343.20897,17.71,0.14,0.99999999997029,positive
133.93019,0.133,0.37,0.999999999970738,positive
353.26838,25.307,0.24,0.999999999972591,positive
163.03891,13.975,0.03,0.999999999973124,positive
203.09138,14.062,-0.06,0.9999999999754,positive
172.16956,14.635,-0.09,0.999999999977526,positive
577.39199,22.695,0.24,0.999999999977634,positive
157.0834,2.498,-0.53,0.999999999979481,positive
635.41301,24.02,-0.1,0.999999999980672,positive
139.92392,11.437,-0.54,0.999999999982742,positive
288.2533,18.039,0.12,0.999999999982947,positive
616.46265,22.671,0.26,0.99999999998328,positive
117.10373,0.151,-0.22,0.99999999998373,positive
578.65962,24.311,0.06,0.999999999983819,positive
184.95097,1.215,-0.16,0.999999999984106,positive
538.67319,26.445,0.12,0.999999999984922,positive
89.05979,10.857,-0.04,0.999999999985416,positive
149.02327,0.085,0.27,0.999999999986329,positive
195.12076,14.48,-0.3,0.999999999987682,positive
115.96411,0.16,-0.15,0.999999999989012,positive
86.51779,5.456,-0.24,0.999999999989127,positive
452.3031,25.562,-0.18,0.999999999990123,positive
347.31561,24.692,-0.04,0.999999999990145,positive
331.29547,14.305,0.6,0.999999999991001,positive
452.5188,23.246,0.21,0.999999999991436,positive
550.43157,23.132,-0.32,0.999999999991517,positive
457.34991,23.128,0.19,0.999999999991568,positive
624.59192,23.596,0.05,0.999999999991667,positive
424.3633,0.1,0.42,0.999999999991684,positive
261.10967,14.554,0.34,0.999999999992825,positive
429.3186,0.116,0.16,0.999999999993032,positive
249.04527,0.182,0.2,0.999999999994203,positive
230.13996,22.981,0.09,0.999999999994665,positive
193.93001,0.115,-0.28,0.999999999994886,positive
227.12779,12.029,0.1,0.999999999995736,positive
570.30836,22.788,-0.15,0.999999999995898,positive
165.11342,22.954,0.07,0.999999999996027,positive
249.18488,16.219,-0.03,0.999999999996243,positive
139.11903,23.413,-0.17,1,positive
550.62842,23.936,0.05,1,positive
429.31855,23.524,0.01,1,positive
487.324,23.511,0.1,1,positive
172.10633,23.044,-0.17,1,positive
368.4249,23.104,-0.01,1,positive
112.02816,2.944,-0.02,1,positive
123.10304,23.053,0.21,1,positive
355.28189,23.964,0.04,1,positive
333.29999,24.051,0.02,1,positive
112.02815,2.87,-0.06,1,positive
649.44947,23.681,-0.01,1,positive
188.10124,23.361,-0.5,1,positive
407.3367,23.354,-0.01,1,positive
522.59707,23.658,0.04,1,positive
459.32932,23.298,0.78,1,positive
488.36394,23.88,0.03,1,positive
619.43889,24.005,0,1,positive
503.35547,23.286,0.4,1,positive
188.10125,23.048,-0.02,1,positive
547.38159,23.275,0.5,1,positive
427.30286,23.084,0.26,1,positive
400.31141,23.932,-0.04,1,positive
614.59795,23.363,-0.12,1,positive
169.98988,1.052,0.02,1,positive
191.97151,0.757,0.11,1,positive
459.32936,23.306,0.66,1,positive
556.44177,23.588,0.08,1,positive
153.07716,23.041,0.11,1,positive
207.15904,10.211,0.01,1,positive
415.30307,23.31,0.43,1,positive
502.85011,23.228,0.19,1,positive
365.13575,22.712,0.02,1,positive
503.35545,23.229,1.01,1,positive
502.34796,23.14,0.19,1,positive
365.13577,22.722,-0.02,1,positive
502.34801,23.123,0.18,1,positive
415.30288,23,0.29,1,positive
349.29485,23.091,0.29,1,positive
515.3555,23.079,0.19,1,positive
547.38151,23.249,0.8,1,positive
550.62834,26.524,-0.05,1,positive
111.02026,22.865,0.06,1,positive
576.41641,23.906,-0.04,1,positive
371.27682,23.315,0.26,1,positive
229.14096,10.324,0.02,1,positive
635.4339,23.238,0.73,1,positive
511.38389,22.711,0.24,1,positive
158.96129,0.262,-0.09,1,positive
469.31354,23.983,0.24,1,positive
100.51,22.828,0.01,1,positive
553.38947,25.25,0.06,1,positive
615.57948,26.305,0.02,1,positive
591.40782,23.235,0.56,1,positive
498.39995,23.122,0.33,1,positive
616.6135,23.415,0,1,positive
298.34674,22.66,-0.07,1,positive
339.25053,23.048,0.24,1,positive
163.07532,15.287,0,1,positive
186.95623,0.57,0.1,1,positive
585.44849,26.453,-0.03,1,positive
337.23487,19.928,0.39,1,positive
383.27678,23.066,0.13,1,positive
177.00695,1.251,0.05,1,positive
114.09137,7.249,-0.04,1,positive
181.13904,5.271,0.01,1,positive
381.26086,20.152,0.26,1,positive
186.95622,0.291,0.25,1,positive
668.61839,23.709,-0.35,1,positive
103.05024,23.156,-0.34,1,positive
542.42604,23.102,1.21,1,positive
635.43391,23.197,-0.08,1,positive
146.98029,23.045,-0.05,1,positive
